id,batchID,batchIDLastChangedAt,chat,director,chatLastChangedAt,correct,correctLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,numTrials,numTrialsLastChangedAt,repNum,repNumLastChangedAt,reps,repsLastChangedAt,response,responseLastChangedAt,stageIndex,stageIndexLastChangedAt,start,startLastChangedAt,tangramURLs,tangramURLsLastChangedAt,target,targetLastChangedAt,targetNum,targetNumLastChangedAt,trialNum,trialNumLastChangedAt
01JGZ2TBKW386SK8TV8E5SNSVQ,01JGZ1J6QFQZJ1HAP3QKP7EGZG,2025-01-07T00:32:15.996624406Z,,,,,,FALSE,2025-01-07T00:32:15.996624406Z,01JGZ1J6QWPAFKR4CPC25F4W67,2025-01-07T00:32:15.996624406Z,56,2025-01-07T00:32:15.996624406Z,65,2025-01-07T00:32:15.996624406Z,3,2025-01-07T00:32:15.996624406Z,4,2025-01-07T00:32:15.996624406Z,,,2,2025-01-07T00:32:20.859574278Z,FALSE,2025-01-07T00:32:15.996624406Z,"[""/tangrams/237_5.png"",""/tangrams/86_69.png"",""/tangrams/86_5.png"",""/tangrams/237_69.png""]",2025-01-07T00:32:15.996624406Z,/tangrams/86_69.png,2025-01-07T00:32:15.996624406Z,9,2025-01-07T00:32:15.996624406Z,56,2025-01-07T00:32:15.996624406Z
01JGZ3ZPJF15XY5AP4YMCPJA9A,01JGZ1HQ2ACP5KAXQKEVQPZFA0,2025-01-07T00:52:39.631805062Z,"[{""text"":""I gotha."",""sender"":{""id"":""01JGZ3JVRYF6NH3RSEDXMAK58V"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}},{""text"":""Pincer."",""sender"":{""id"":""01JGZ3JVRYF6NH3RSEDXMAK58V"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",01JGZ3JVRYF6NH3RSEDXMAK58V,2025-01-07T01:26:48.76976948Z,TRUE,2025-01-07T01:26:55.901044348Z,TRUE,2025-01-07T01:26:55.753713219Z,01JGZ1HQ3D5SE9KTKE87QW9STN,2025-01-07T00:52:39.631805062Z,55,2025-01-07T00:52:39.631805062Z,65,2025-01-07T00:52:39.631805062Z,3,2025-01-07T00:52:39.631805062Z,4,2025-01-07T00:52:39.631805062Z,/tangrams/163_358.png,2025-01-07T01:26:55.901044348Z,2,2025-01-07T00:52:52.202636178Z,TRUE,2025-01-07T01:26:34.990586132Z,"[""/tangrams/11_248.png"",""/tangrams/180_294.png"",""/tangrams/279_99.png"",""/tangrams/163_358.png""]",2025-01-07T00:52:39.631805062Z,/tangrams/163_358.png,2025-01-07T00:52:39.631805062Z,8,2025-01-07T00:52:39.631805062Z,55,2025-01-07T00:52:39.631805062Z
01JGZ3ZPVYSYMGCFECHEEZERR5,01JGZ1HQ2ACP5KAXQKEVQPZFA0,2025-01-07T00:52:39.934486177Z,"[{""text"":""Spikey animal."",""sender"":{""id"":""01JGZ3JVRYF6NH3RSEDXMAK58V"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",01JGZ3JVRYF6NH3RSEDXMAK58V,2025-01-07T01:27:20.484714068Z,TRUE,2025-01-07T01:27:27.667451827Z,TRUE,2025-01-07T01:27:27.481268676Z,01JGZ1HQ3D5SE9KTKE87QW9STN,2025-01-07T00:52:39.934486177Z,57,2025-01-07T00:52:39.934486177Z,65,2025-01-07T00:52:39.934486177Z,3,2025-01-07T00:52:39.934486177Z,4,2025-01-07T00:52:39.934486177Z,/tangrams/45_457.png,2025-01-07T01:27:27.667451827Z,2,2025-01-07T00:52:52.626680101Z,TRUE,2025-01-07T01:27:12.072010662Z,"[""/tangrams/30_337.png"",""/tangrams/176_75.png"",""/tangrams/436_13.png"",""/tangrams/45_457.png""]",2025-01-07T00:52:39.934486177Z,/tangrams/45_457.png,2025-01-07T00:52:39.934486177Z,10,2025-01-07T00:52:39.934486177Z,57,2025-01-07T00:52:39.934486177Z
01JGZ20EZF21WEZ9RQZ5977BRB,01JGZ1J4W56VM27P6SXN8FAEF4,2025-01-07T00:18:07.471606781Z,"[{""text"":""Large wide V on bottom. Two large ears on top. Flat on top of both ears"",""sender"":{""id"":""01JGZ1T2E2NQGWSG548FSTVSBS"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",01JGZ1T2E2NQGWSG548FSTVSBS,2025-01-07T00:37:41.503507905Z,TRUE,2025-01-07T00:38:25.512034689Z,TRUE,2025-01-07T00:38:25.320759305Z,01JGZ1J4WKTCRGQS8R8214JJH2,2025-01-07T00:18:07.471606781Z,22,2025-01-07T00:18:07.471606781Z,65,2025-01-07T00:18:07.471606781Z,1,2025-01-07T00:18:07.471606781Z,4,2025-01-07T00:18:07.471606781Z,/tangrams/302_339.png,2025-01-07T00:38:25.512034689Z,2,2025-01-07T00:18:07.963072237Z,TRUE,2025-01-07T00:37:09.752926016Z,"[""/tangrams/231_469.png"",""/tangrams/118_407.png"",""/tangrams/303_240.png"",""/tangrams/302_339.png""]",2025-01-07T00:18:07.471606781Z,/tangrams/302_339.png,2025-01-07T00:18:07.471606781Z,7,2025-01-07T00:18:07.471606781Z,22,2025-01-07T00:18:07.471606781Z
01JGZ1Y4AYVEHCHWYWEAKHKXD4,01JGZ1J6QFQZJ1HAP3QKP7EGZG,2025-01-07T00:16:51.03819535Z,"[{""text"":""has a white traingle in the top right"",""sender"":{""id"":""01JGZ1RYJ4KTDP08939A90P03W"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",01JGZ1RYJ4KTDP08939A90P03W,2025-01-07T00:55:27.505008234Z,FALSE,2025-01-07T00:55:41.097484313Z,TRUE,2025-01-07T00:55:40.794139896Z,01JGZ1J6QWPAFKR4CPC8THA3K7,2025-01-07T00:16:51.03819535Z,57,2025-01-07T00:16:51.03819535Z,65,2025-01-07T00:16:51.03819535Z,3,2025-01-07T00:16:51.03819535Z,4,2025-01-07T00:16:51.03819535Z,/tangrams/158_56.png,2025-01-07T00:55:41.097484313Z,2,2025-01-07T00:16:51.963347743Z,TRUE,2025-01-07T00:54:58.88164617Z,"[""/tangrams/55_389.png"",""/tangrams/158_56.png"",""/tangrams/196_448.png"",""/tangrams/325_50.png""]",2025-01-07T00:16:51.03819535Z,/tangrams/55_389.png,2025-01-07T00:16:51.03819535Z,10,2025-01-07T00:16:51.03819535Z,57,2025-01-07T00:16:51.03819535Z
01JGZ26EKHS2TG610GJ76H150M,01JGZ1J4W56VM27P6SXN8FAEF4,2025-01-07T00:21:23.69725458Z,"[{""text"":""."",""sender"":{""id"":""01JGZ1ZY5F3WYAK7V5DZWPSGQD"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}},{""text"":""largest of all shapes"",""sender"":{""id"":""01JGZ1SAB2MDGX7YH93HRH7DSB"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",01JGZ1SAB2MDGX7YH93HRH7DSB,2025-01-07T00:30:55.331331168Z,FALSE,2025-01-07T00:31:12.501078488Z,TRUE,2025-01-07T00:31:12.477593409Z,01JGZ1J4WKTCRGQS8R8HDNJ96R,2025-01-07T00:21:23.69725458Z,11,2025-01-07T00:21:23.69725458Z,65,2025-01-07T00:21:23.69725458Z,0,2025-01-07T00:21:23.69725458Z,4,2025-01-07T00:21:23.69725458Z,/tangrams/65_61.png,2025-01-07T00:31:12.501078488Z,2,2025-01-07T00:21:24.180230993Z,TRUE,2025-01-07T00:30:28.310060591Z,"[""/tangrams/65_408.png"",""/tangrams/415_61.png"",""/tangrams/415_408.png"",""/tangrams/65_61.png""]",2025-01-07T00:21:23.69725458Z,/tangrams/415_61.png,2025-01-07T00:21:23.69725458Z,12,2025-01-07T00:21:23.69725458Z,11,2025-01-07T00:21:23.69725458Z
01JGZ2F5KGC6WEPSEX20GWZAYZ,01JGZ1JTF0VX78WKWJN6R8GA1B,2025-01-07T00:26:09.392877908Z,"[{""text"":""down right"",""sender"":{""id"":""01JGZ1W1EBA4WB7SW4Y5S9Y373"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",01JGZ1W1EBA4WB7SW4Y5S9Y373,2025-01-07T00:48:20.783390755Z,FALSE,2025-01-07T00:48:28.677773899Z,TRUE,2025-01-07T00:48:28.606084915Z,01JGZ1JTFN1FD5A54BCQMJHBNZ,2025-01-07T00:26:09.392877908Z,38,2025-01-07T00:26:09.392877908Z,65,2025-01-07T00:26:09.392877908Z,2,2025-01-07T00:26:09.392877908Z,4,2025-01-07T00:26:09.392877908Z,/tangrams/75_373.png,2025-01-07T00:48:28.677773899Z,2,2025-01-07T00:26:10.915566784Z,TRUE,2025-01-07T00:48:10.429970231Z,"[""/tangrams/389_248.png"",""/tangrams/143_348.png"",""/tangrams/240_212.png"",""/tangrams/75_373.png""]",2025-01-07T00:26:09.392877908Z,/tangrams/389_248.png,2025-01-07T00:26:09.392877908Z,7,2025-01-07T00:26:09.392877908Z,38,2025-01-07T00:26:09.392877908Z
01JGZ2MQ7TP98HMA50C7KS4ZS9,01JGZ1J1RQ9RJWEWNQW6SZWDX9,2025-01-07T00:29:11.291051992Z,"[{""text"":""so"",""sender"":{""id"":""01JGZ204C2S04A0C870XB1VVEX"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}},{""text"":""ok so it has a point sticking out of the top right, more shaped like a rectangle"",""sender"":{""id"":""01JGZ22DHJXADB0HGG4NS7BEZ1"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}},{""text"":""not sharp edge"",""sender"":{""id"":""01JGZ22DHJXADB0HGG4NS7BEZ1"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}},{""text"":""whole left side is flat, bottom left had two triangles cut"",""sender"":{""id"":""01JGZ22DHJXADB0HGG4NS7BEZ1"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}},{""text"":""got it?"",""sender"":{""id"":""01JGZ204C2S04A0C870XB1VVEX"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",01JGZ22DHJXADB0HGG4NS7BEZ1,2025-01-07T00:35:29.44987323Z,FALSE,2025-01-07T00:35:38.429017283Z,TRUE,2025-01-07T00:35:38.376052926Z,01JGZ1J1SAQ65EVEEREPVNZ6VV,2025-01-07T00:29:11.291051992Z,4,2025-01-07T00:29:11.291051992Z,65,2025-01-07T00:29:11.291051992Z,0,2025-01-07T00:29:11.291051992Z,4,2025-01-07T00:29:11.291051992Z,/tangrams/18_203.png,2025-01-07T00:35:38.429017283Z,2,2025-01-07T00:29:11.986334295Z,TRUE,2025-01-07T00:34:05.388906494Z,"[""/tangrams/36_203.png"",""/tangrams/18_203.png"",""/tangrams/18_334.png"",""/tangrams/36_334.png""]",2025-01-07T00:29:11.291051992Z,/tangrams/36_334.png,2025-01-07T00:29:11.291051992Z,5,2025-01-07T00:29:11.291051992Z,4,2025-01-07T00:29:11.291051992Z
01JGZ4PCDJS7V2VR928ASJGQBK,01JGZ3FW0DTMTAGQ58VA8P6MEE,2025-01-07T01:05:02.899002986Z,,,,,,FALSE,2025-01-07T01:05:02.899002986Z,01JGZ3FW5F9PB6GEQ6P3RC6MSC,2025-01-07T01:05:02.899002986Z,47,2025-01-07T01:05:02.899002986Z,65,2025-01-07T01:05:02.899002986Z,2,2025-01-07T01:05:02.899002986Z,4,2025-01-07T01:05:02.899002986Z,,,2,2025-01-07T01:05:19.444574942Z,FALSE,2025-01-07T01:05:02.899002986Z,"[""/tangrams/332_183.png"",""/tangrams/265_219.png"",""/tangrams/343_388.png"",""/tangrams/349_314.png""]",2025-01-07T01:05:02.899002986Z,/tangrams/343_388.png,2025-01-07T01:05:02.899002986Z,16,2025-01-07T01:05:02.899002986Z,47,2025-01-07T01:05:02.899002986Z
01JGZ1Y4A6FD7MW7PQ12YMSQFB,01JGZ1J6QFQZJ1HAP3QKP7EGZG,2025-01-07T00:16:51.014035659Z,"[{""text"":""The top part looks like a plug (Two rectangles)"",""sender"":{""id"":""01JGZ1RYJ4KTDP08939A90P03W"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",01JGZ1RYJ4KTDP08939A90P03W,2025-01-07T00:37:12.717901291Z,TRUE,2025-01-07T00:38:24.154714161Z,TRUE,2025-01-07T00:38:23.977045207Z,01JGZ1J6QWPAFKR4CPC8THA3K7,2025-01-07T00:16:51.014035659Z,31,2025-01-07T00:16:51.014035659Z,65,2025-01-07T00:16:51.014035659Z,1,2025-01-07T00:16:51.014035659Z,4,2025-01-07T00:16:51.014035659Z,/tangrams/42_81.png,2025-01-07T00:38:24.154714161Z,2,2025-01-07T00:16:51.55411918Z,TRUE,2025-01-07T00:36:50.198055509Z,"[""/tangrams/206_270.png"",""/tangrams/12_360.png"",""/tangrams/42_81.png"",""/tangrams/238_463.png""]",2025-01-07T00:16:51.014035659Z,/tangrams/42_81.png,2025-01-07T00:16:51.014035659Z,16,2025-01-07T00:16:51.014035659Z,31,2025-01-07T00:16:51.014035659Z
01JGZ2HKPGB6ZJTC5RXN743MC3,01JGZ1JZ88SWYYRG2SW3JHB9A4,2025-01-07T00:27:29.360469874Z,,,,,,FALSE,2025-01-07T00:27:29.360469874Z,01JGZ1JZ8NW40KBCX0VGZ5C48M,2025-01-07T00:27:29.360469874Z,27,2025-01-07T00:27:29.360469874Z,65,2025-01-07T00:27:29.360469874Z,1,2025-01-07T00:27:29.360469874Z,4,2025-01-07T00:27:29.360469874Z,,,2,2025-01-07T00:27:31.034263669Z,FALSE,2025-01-07T00:27:29.360469874Z,"[""/tangrams/259_12.png"",""/tangrams/317_61.png"",""/tangrams/238_57.png"",""/tangrams/465_342.png""]",2025-01-07T00:27:29.360469874Z,/tangrams/465_342.png,2025-01-07T00:27:29.360469874Z,12,2025-01-07T00:27:29.360469874Z,27,2025-01-07T00:27:29.360469874Z
01JGZ2MQA2CFYPRAR8H19R83YD,01JGZ1J1RQ9RJWEWNQW6SZWDX9,2025-01-07T00:29:11.362952277Z,"[{""text"":""ok so its very cut out, but the rectangle on the top right has the white highlight under it"",""sender"":{""id"":""01JGZ22DHJXADB0HGG4NS7BEZ1"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}},{""text"":""making it look almost 3D, you know? it's come up a few times"",""sender"":{""id"":""01JGZ22DHJXADB0HGG4NS7BEZ1"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",01JGZ22DHJXADB0HGG4NS7BEZ1,2025-01-07T00:43:12.561246695Z,FALSE,2025-01-07T00:43:35.256337813Z,TRUE,2025-01-07T00:43:35.211610796Z,01JGZ1J1SAQ65EVEEREPVNZ6VV,2025-01-07T00:29:11.362952277Z,12,2025-01-07T00:29:11.362952277Z,65,2025-01-07T00:29:11.362952277Z,0,2025-01-07T00:29:11.362952277Z,4,2025-01-07T00:29:11.362952277Z,,2025-01-07T00:43:35.256337813Z,2,2025-01-07T00:29:12.398512387Z,TRUE,2025-01-07T00:42:31.12782736Z,"[""/tangrams/408_334.png"",""/tangrams/408_57.png"",""/tangrams/36_57.png"",""/tangrams/36_334.png""]",2025-01-07T00:29:11.362952277Z,/tangrams/408_334.png,2025-01-07T00:29:11.362952277Z,13,2025-01-07T00:29:11.362952277Z,12,2025-01-07T00:29:11.362952277Z
01JGZ3GYY7MXMF2S0GRQR68VW5,01JGZ1HQ2ACP5KAXQKEVQPZFA0,2025-01-07T00:44:36.679210433Z,"[{""text"":""please describe the image to me"",""sender"":{""id"":""01JGZ346ABTAYG44HB9S1PX67R"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}},{""text"":""An M letter next to a rectangular bar and an arrow"",""sender"":{""id"":""01JGZ32DCV7YZ7BJF3XRYGK165"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",01JGZ32DCV7YZ7BJF3XRYGK165,2025-01-07T01:04:10.438236Z,TRUE,2025-01-07T01:04:37.906562979Z,TRUE,2025-01-07T01:04:37.82518161Z,01JGZ1HQ3BXW69RFKVC55KXV7B,2025-01-07T00:44:36.679210433Z,17,2025-01-07T00:44:36.679210433Z,65,2025-01-07T00:44:36.679210433Z,1,2025-01-07T00:44:36.679210433Z,4,2025-01-07T00:44:36.679210433Z,/tangrams/12_432.png,2025-01-07T01:04:37.906562979Z,2,2025-01-07T00:44:41.877778328Z,TRUE,2025-01-07T01:03:40.644338706Z,"[""/tangrams/12_432.png"",""/tangrams/12_442.png"",""/tangrams/253_432.png"",""/tangrams/253_442.png""]",2025-01-07T00:44:36.679210433Z,/tangrams/12_432.png,2025-01-07T00:44:36.679210433Z,2,2025-01-07T00:44:36.679210433Z,17,2025-01-07T00:44:36.679210433Z
01JGZ3H09ZAWV9Q6HAMDE14GBR,01JGZ1HQ2ACP5KAXQKEVQPZFA0,2025-01-07T00:44:38.079356611Z,,,,,,FALSE,2025-01-07T00:44:38.079356611Z,01JGZ1HQ3BXW69RFKVC55KXV7B,2025-01-07T00:44:38.079356611Z,55,2025-01-07T00:44:38.079356611Z,65,2025-01-07T00:44:38.079356611Z,3,2025-01-07T00:44:38.079356611Z,4,2025-01-07T00:44:38.079356611Z,,,2,2025-01-07T00:44:47.323252685Z,FALSE,2025-01-07T00:44:38.079356611Z,"[""/tangrams/396_432.png"",""/tangrams/253_227.png"",""/tangrams/253_432.png"",""/tangrams/396_227.png""]",2025-01-07T00:44:38.079356611Z,/tangrams/253_432.png,2025-01-07T00:44:38.079356611Z,8,2025-01-07T00:44:38.079356611Z,55,2025-01-07T00:44:38.079356611Z
01JGZ3ZPGR0Q4F871V4E2YSVMW,01JGZ1HQ2ACP5KAXQKEVQPZFA0,2025-01-07T00:52:39.576124502Z,"[{""text"":""Sideways tree/pine cone."",""sender"":{""id"":""01JGZ3JVRYF6NH3RSEDXMAK58V"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",01JGZ3JVRYF6NH3RSEDXMAK58V,2025-01-07T01:27:54.558975639Z,TRUE,2025-01-07T01:28:01.322850146Z,TRUE,2025-01-07T01:28:01.15934656Z,01JGZ1HQ3D5SE9KTKE87QW9STN,2025-01-07T00:52:39.576124502Z,59,2025-01-07T00:52:39.576124502Z,65,2025-01-07T00:52:39.576124502Z,3,2025-01-07T00:52:39.576124502Z,4,2025-01-07T00:52:39.576124502Z,/tangrams/11_248.png,2025-01-07T01:28:01.322850146Z,2,2025-01-07T00:52:53.041970143Z,TRUE,2025-01-07T01:27:42.666131756Z,"[""/tangrams/436_13.png"",""/tangrams/343_269.png"",""/tangrams/180_294.png"",""/tangrams/11_248.png""]",2025-01-07T00:52:39.576124502Z,/tangrams/11_248.png,2025-01-07T00:52:39.576124502Z,12,2025-01-07T00:52:39.576124502Z,59,2025-01-07T00:52:39.576124502Z
01JGZ4P9ZY1Z5263S2XGNCGQWG,01JGZ3FW0DTMTAGQ58VA8P6MEE,2025-01-07T01:05:00.414436101Z,,,,,,FALSE,2025-01-07T01:05:00.414436101Z,01JGZ3FW5F9PB6GEQ6P3RC6MSC,2025-01-07T01:05:00.414436101Z,19,2025-01-07T01:05:00.414436101Z,65,2025-01-07T01:05:00.414436101Z,1,2025-01-07T01:05:00.414436101Z,4,2025-01-07T01:05:00.414436101Z,,,2,2025-01-07T01:05:11.558377306Z,FALSE,2025-01-07T01:05:00.414436101Z,"[""/tangrams/298_143.png"",""/tangrams/25_203.png"",""/tangrams/332_183.png"",""/tangrams/450_407.png""]",2025-01-07T01:05:00.414436101Z,/tangrams/298_143.png,2025-01-07T01:05:00.414436101Z,4,2025-01-07T01:05:00.414436101Z,19,2025-01-07T01:05:00.414436101Z
01JGZ1Y4AVE9954S0MZZ2AT28Q,01JGZ1J6QFQZJ1HAP3QKP7EGZG,2025-01-07T00:16:51.036437046Z,"[{""text"":""backpack again"",""sender"":{""id"":""01JGZ1SHV9MAX6YQ45GGCG788P"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",01JGZ1SHV9MAX6YQ45GGCG788P,2025-01-07T00:54:52.122642499Z,TRUE,2025-01-07T00:54:58.815423476Z,TRUE,2025-01-07T00:54:58.633336951Z,01JGZ1J6QWPAFKR4CPC8THA3K7,2025-01-07T00:16:51.036437046Z,56,2025-01-07T00:16:51.036437046Z,65,2025-01-07T00:16:51.036437046Z,3,2025-01-07T00:16:51.036437046Z,4,2025-01-07T00:16:51.036437046Z,/tangrams/239_410.png,2025-01-07T00:54:58.815423476Z,2,2025-01-07T00:16:51.945684295Z,TRUE,2025-01-07T00:54:26.47180057Z,"[""/tangrams/238_463.png"",""/tangrams/79_187.png"",""/tangrams/158_56.png"",""/tangrams/239_410.png""]",2025-01-07T00:16:51.036437046Z,/tangrams/239_410.png,2025-01-07T00:16:51.036437046Z,9,2025-01-07T00:16:51.036437046Z,56,2025-01-07T00:16:51.036437046Z
01JGZ25RZNJ2VKYMC6YCBTKX3S,01JGZ1J6QFQZJ1HAP3QKP7EGZG,2025-01-07T00:21:01.557281797Z,"[{""text"":""diamond bottom"",""sender"":{""id"":""01JGZ21Z3AX6J8A76HN69MCSPH"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",01JGZ21Z3AX6J8A76HN69MCSPH,2025-01-07T00:48:01.581692484Z,TRUE,2025-01-07T00:48:07.946346305Z,TRUE,2025-01-07T00:48:07.87384522Z,01JGZ1J6QX7N1Q5REWV6S61X60,2025-01-07T00:21:01.557281797Z,56,2025-01-07T00:21:01.557281797Z,65,2025-01-07T00:21:01.557281797Z,3,2025-01-07T00:21:01.557281797Z,4,2025-01-07T00:21:01.557281797Z,/tangrams/289_308.png,2025-01-07T00:48:07.946346305Z,2,2025-01-07T00:21:03.352670413Z,TRUE,2025-01-07T00:47:54.38831536Z,"[""/tangrams/47_165.png"",""/tangrams/343_13.png"",""/tangrams/289_308.png"",""/tangrams/139_418.png""]",2025-01-07T00:21:01.557281797Z,/tangrams/289_308.png,2025-01-07T00:21:01.557281797Z,9,2025-01-07T00:21:01.557281797Z,56,2025-01-07T00:21:01.557281797Z
01JGZ2WFGBTQ479342CC4K7165,01JGZ1JTF0VX78WKWJN6R8GA1B,2025-01-07T00:33:25.516000915Z,"[{""text"":""that WAS the target!!!!!"",""sender"":{""id"":""01JGZ2KCC993JR55HD2PMXH70G"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}},{""text"":""spiky symetrical"",""sender"":{""id"":""01JGZ2NAE9P9AYJD43E5V1BPDQ"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",01JGZ2NAE9P9AYJD43E5V1BPDQ,2025-01-07T00:41:23.720089503Z,TRUE,2025-01-07T00:41:31.008216679Z,TRUE,2025-01-07T00:41:30.963492448Z,01JGZ1JTFPNZ10B2SXAYHEV9EZ,2025-01-07T00:33:25.516000915Z,10,2025-01-07T00:33:25.516000915Z,65,2025-01-07T00:33:25.516000915Z,0,2025-01-07T00:33:25.516000915Z,4,2025-01-07T00:33:25.516000915Z,/tangrams/9_87.png,2025-01-07T00:41:31.008216679Z,2,2025-01-07T00:33:27.734977763Z,TRUE,2025-01-07T00:41:05.139680356Z,"[""/tangrams/9_87.png"",""/tangrams/423_87.png"",""/tangrams/423_233.png"",""/tangrams/9_233.png""]",2025-01-07T00:33:25.516000915Z,/tangrams/9_87.png,2025-01-07T00:33:25.516000915Z,11,2025-01-07T00:33:25.516000915Z,10,2025-01-07T00:33:25.516000915Z
01JGZ3BND461AHCQGM2B304E2J,01JGZ1HQ2ACP5KAXQKEVQPZFA0,2025-01-07T00:41:43.076514106Z,"[{""text"":""tree"",""sender"":{""id"":""01JGZ35EM7WTF6KRT67SJC6CXQ"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",01JGZ35EM7WTF6KRT67SJC6CXQ,2025-01-07T01:10:16.22142289Z,TRUE,2025-01-07T01:10:24.038937654Z,TRUE,2025-01-07T01:10:23.949718861Z,01JGZ1HQ3BXW69RFKVBQ3Y8K4V,2025-01-07T00:41:43.076514106Z,61,2025-01-07T00:41:43.076514106Z,65,2025-01-07T00:41:43.076514106Z,3,2025-01-07T00:41:43.076514106Z,4,2025-01-07T00:41:43.076514106Z,/tangrams/83_356.png,2025-01-07T01:10:24.038937654Z,2,2025-01-07T00:41:51.074818347Z,TRUE,2025-01-07T01:10:10.427214298Z,"[""/tangrams/349_52.png"",""/tangrams/83_356.png"",""/tangrams/436_260.png"",""/tangrams/334_178.png""]",2025-01-07T00:41:43.076514106Z,/tangrams/83_356.png,2025-01-07T00:41:43.076514106Z,14,2025-01-07T00:41:43.076514106Z,61,2025-01-07T00:41:43.076514106Z
01JGZ1YQX9D0225HVPKTT49Y4H,01JGZ1JTF0VX78WKWJN6R8GA1B,2025-01-07T00:17:11.081041139Z,"[{""text"":""hi"",""sender"":{""id"":""01JGZ1V3JBNF4CFYVAGS88ZS2E"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}},{""text"":""looks like an X on top"",""sender"":{""id"":""01JGZ1T59TW9YKBB2WEVWYAQ9H"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",01JGZ1T59TW9YKBB2WEVWYAQ9H,2025-01-07T00:23:04.126230636Z,TRUE,2025-01-07T00:23:15.642692948Z,TRUE,2025-01-07T00:23:15.627248852Z,01JGZ1JTFPNZ10B2SXBEYNMS9G,2025-01-07T00:17:11.081041139Z,7,2025-01-07T00:17:11.081041139Z,65,2025-01-07T00:17:11.081041139Z,0,2025-01-07T00:17:11.081041139Z,4,2025-01-07T00:17:11.081041139Z,/tangrams/258_107.png,2025-01-07T00:23:15.642692948Z,2,2025-01-07T00:17:11.201439875Z,TRUE,2025-01-07T00:22:33.529957328Z,"[""/tangrams/12_72.png"",""/tangrams/258_107.png"",""/tangrams/264_161.png"",""/tangrams/293_174.png""]",2025-01-07T00:17:11.081041139Z,/tangrams/258_107.png,2025-01-07T00:17:11.081041139Z,8,2025-01-07T00:17:11.081041139Z,7,2025-01-07T00:17:11.081041139Z
